url,status,title,title_len,meta_description_len,canonical,canonical_matches_url,meta_robots,lang,hreflang_count,h1,h2_count,words_main,schema_types,internal_inlinks_from_sitemap_pages,images,og_image
https://www.sflworldwide.com/blog/what-is-blind-shipping-and-how-do-businesses-use-it,200,"What is Blind Shipping, and How Do Businesses Use It?",53,155,https://www.sflworldwide.com/blog/what-is-blind-shipping-and-how-do-businesses-use-it,True,"index, follow",en-US,0,What is Blind Shipping and How Do Businesses Use It?,2,1628,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-bonded-warehousing,200,What is Bonded Warehousing? - SFL Worldwide,43,134,https://www.sflworldwide.com/blog/what-is-bonded-warehousing,True,"index, follow",en-US,0,What is Bonded Warehousing?,10,1618,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-devanning-and-why-you-need-devanning-services,200,What is Devanning and Why You Need Devanning Services ?,55,145,https://www.sflworldwide.com/blog/what-is-devanning-and-why-you-need-devanning-services,True,"index, follow",en-US,0,What is Devanning and Why You Need Devanning Services ?,10,1519,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-digital-logistics-and-how-does-it-help-your-business,200,What Digital Logistics Is and How It Helps Businesses,53,142,https://www.sflworldwide.com/blog/what-is-digital-logistics-and-how-does-it-help-your-business,True,"index, follow",en-US,0,What is Digital Logistics and How Does It Help Your Business?,10,1147,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-dispatch-management-all-you-need-to-know,200,What is Dispatch Management? All You Need to Know,49,138,https://www.sflworldwide.com/blog/what-is-dispatch-management-all-you-need-to-know,True,"index, follow",en-US,0,What is Dispatch Management? All You Need to Know,7,1434,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-domestic-shipment,200,What Domestic Shipment Means in Shipping Terms,46,155,https://www.sflworldwide.com/blog/what-is-domestic-shipment,True,"index, follow",en-US,0,What is Domestic Shipment?,8,1564,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-dunnage-in-shipping,200,What Dunnage Is and Why It’s Important in Shipping,50,153,https://www.sflworldwide.com/blog/what-is-dunnage-in-shipping,True,"index, follow",en-US,0,What is Dunnage in Shipping?,8,1780,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-economy-shipping,200,Economy Shipping: Benefits and Limitations - SFL Worldwide,58,152,https://www.sflworldwide.com/blog/what-is-economy-shipping,True,"index, follow",en-US,0,Key Points on Economy Shipping - Benefits and Limitations,13,1237,,3,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-obsolete-inventory-and-how-to-prevent-it,200,What Is Obsolete Inventory and How to Prevent It?,49,153,https://www.sflworldwide.com/blog/what-is-obsolete-inventory-and-how-to-prevent-it,True,"index, follow",en-US,0,What Is Obsolete Inventory and How to Prevent It?,8,1345,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-palletization,200,What Is Palletization? All You Need to Know,43,154,https://www.sflworldwide.com/blog/what-is-palletization,True,"index, follow",en-US,0,What is Palletization and Some of its Benefits in Shipping?,1,401,,2,31,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-sea-freight-and-when-it-is-used-in-shipping,200,What is Sea Freight and When It is Used in Shipping?,52,134,https://www.sflworldwide.com/blog/what-is-sea-freight-and-when-it-is-used-in-shipping,True,"index, follow",en-US,0,What is Sea Freight and When It is Used in Shipping?,8,1387,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-shipping-insurance-and-why-is-it-necessary,200,"What is Shipping Insurance, and why is it necessary?",52,154,https://www.sflworldwide.com/blog/what-is-shipping-insurance-and-why-is-it-necessary,True,"index, follow",en-US,0,"What is Shipping Insurance, and why is it necessary to ship?",2,1542,,13,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-standard-shipping-and-how-long-is-standard-shipping,200,What is Standard Shipping ? Delivery time explained.,52,147,https://www.sflworldwide.com/blog/what-is-standard-shipping-and-how-long-is-standard-shipping,True,"index, follow",en-US,0,What is Standard Shipping ? Delivery time explained.,9,967,,7,34,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-is-the-cheapest-overnight-shipping-options,200,Unlocking Overnight Shipping: Low-Cost Methods with SFL,55,147,https://www.sflworldwide.com/blog/what-is-the-cheapest-overnight-shipping-options,True,"index, follow",en-US,0,Cheapest Options for Overnight Shipping and Cost Comparison,2,1796,,3,33,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/what-items-are-not-allowed-to-ship-to-india-from-the-usa,200,What Items Are Not Allowed to Ship to India from the USA?,57,147,https://www.sflworldwide.com/blog/what-items-are-not-allowed-to-ship-to-india-from-the-usa,True,"index, follow",en-US,0,What Items Are Not Allowed to Ship to India from the USA?,7,1101,,3,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/whats-a-scac-code-a-complete-guide-for-shippers-and-businesses,200,SCAC Code Explained: Guide for Shippers and Businesses,54,152,https://www.sflworldwide.com/blog/whats-a-scac-code-a-complete-guide-for-shippers-and-businesses,True,"index, follow",en-US,0,What’s a SCAC Code? A Complete Guide for Shippers and Businesses,12,1394,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/whats-the-cheapest-next-day-shipping-service,200,What’s the Cheapest Next-Day Shipping Service?,46,154,https://www.sflworldwide.com/blog/whats-the-cheapest-next-day-shipping-service,True,"index, follow",en-US,0,What’s the Cheapest Next-Day Shipping Service?,2,1234,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/whats-the-cheapest-shipping-company-to-use-this-holiday,200,What’s The Cheapest Shipping Company to Use This Holiday?,57,142,https://www.sflworldwide.com/blog/whats-the-cheapest-shipping-company-to-use-this-holiday,True,"index, follow",en-US,0,What's The Cheapest Shipping Company to Use This Holiday?,2,2068,,2,37,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/whats-the-difference-between-express-and-economy-shipping-to-india,200,Express vs Economy Shipping to India: Key Guide,47,153,https://www.sflworldwide.com/blog/whats-the-difference-between-express-and-economy-shipping-to-india,True,"index, follow",en-US,0,What’s the Difference Between Express and Economy Shipping to India?,12,1128,,3,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/whats-the-process-for-sending-personal-items-vs-business-shipments,200,Process for Sending Personal vs Business Shipments,50,143,https://www.sflworldwide.com/blog/whats-the-process-for-sending-personal-items-vs-business-shipments,True,"index, follow",en-US,0,What’s the Process for Sending Personal Items vs. Business Shipments?,13,1253,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/which-is-better-fedex-or-ups-a-comparison,200,"Which is Better, FedEx or UPS? A Comparison",43,136,https://www.sflworldwide.com/blog/which-is-better-fedex-or-ups-a-comparison,True,"index, follow",en-US,0,"Which is Better, FedEx or UPS? A Comparison",13,1351,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/which-states-liquor-be-shipped,200,Which States Liquor be Shipped? - SFL Worldwide,47,134,https://www.sflworldwide.com/blog/which-states-liquor-be-shipped,True,"index, follow",en-US,0,Which States Liquor be Shipped?,8,1130,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/blog/why-carbon-neutral-shipping-is-the-future-of-logistics,200,Why Carbon Neutral Shipping is the Future of Logistics,54,144,https://www.sflworldwide.com/blog/why-carbon-neutral-shipping-is-the-future-of-logistics,True,"index, follow",en-US,0,Why Carbon Neutral Shipping is the Future of Logistics,2,1888,,2,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/carriers,200,Carriers and Global Shipping Partners | SFL Worldwide,53,132,https://www.sflworldwide.com/carriers,True,"index, follow",en-US,0,Find your courier,5,10,BreadcrumbList,383,26,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/carriers/shipping-with-dhl,200,Ship with DHL: Reliable Global Delivery Services,48,150,https://www.sflworldwide.com,False,"index, follow",en-US,4,Shipping with DHL,13,1429,BreadcrumbList;FAQPage,63,112,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/carriers/shipping-with-fedex,200,FedEx International Shipping | SFL Worldwide,44,144,https://www.sflworldwide.com,False,"index, follow",en-US,4,Shipping with FedEx,10,1521,BreadcrumbList;FAQPage,67,37,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/carriers/shipping-with-ups,200,Shipping Solutions with UPS: Reliable and Fast,46,154,https://www.sflworldwide.com,False,"index, follow",en-US,4,Shipping with UPS,14,1564,BreadcrumbList;FAQPage,64,113,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/carriers/shipping-with-usps,200,Reliable Shipping With USPS Services | SFL Worldwide,52,150,https://www.sflworldwide.com,False,"index, follow",en-US,4,Shipping with USPS,13,1255,BreadcrumbList;FAQPage;VideoObject,59,112,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/contact-us/contact-support,200,Customer Support for Shipping - SFL Worldwide,45,152,https://www.sflworldwide.com/contact-us/contact-support,True,"index, follow",en-US,4,Contact Support,2,392,BreadcrumbList,383,59,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/contact-us/locations,200,Explore Our Office Locations - SFL Worldwide,44,143,https://www.sflworldwide.com/contact-us/locations,True,"index, follow",en-US,4,Our Locations,7,54,BreadcrumbList,383,60,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/contact-us,200,Contact Us for Shipping and Moving Services - SFL Worldwide,59,141,https://www.sflworldwide.com/contact-us,True,"index, follow",en-US,4,Contact SFL Worldwide,2,103,BreadcrumbList;Organization,3,61,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/cookie-policy,200,Cookie Policy - SFL Worldwide,29,141,https://www.sflworldwide.com/cookie-policy,True,"index, follow",en-US,0,Cookie Policy,13,466,BreadcrumbList,454,105,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/about-us/accreditations,200,Canada Shipping Accreditations and Certifications,49,129,https://www.sflworldwide.com/en-ca/about-us/accreditations,True,"index, follow",en-CA,4,SFL Worldwide Accreditations,2,589,BreadcrumbList,3,72,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/about-us,200,Simplifying Shipping and Moving Since 2005,42,153,https://www.sflworldwide.com/en-ca/about-us,True,"index, follow",en-CA,4,About SFL Worldwide,8,399,BreadcrumbList;Organization,29,39,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/about-us/trusted-reviews,200,Customer Reviews of SFL Worldwide Canada,40,130,https://www.sflworldwide.com/en-ca/about-us/trusted-reviews,True,"index, follow",en-CA,4,What Our Customers Say About Our Services,3,500,BreadcrumbList,3,111,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/blog/17-essential-packaging-tips-to-protect-your-items-during-shipping,200,Essential Packaging Tips to Protect Items During Shipping,57,157,https://www.sflworldwide.com/en-ca/blog/17-essential-packaging-tips-to-protect-your-items-during-shipping,True,"index, follow",en-CA,0,17 Essential Packaging Tips to Protect Your Items During Shipping,1,1473,,3,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/blog/how-to-handle-lost-or-damaged-shipments-step-by-step-process,200,How to Handle Lost or Damaged Shipments Step-by-Step,52,150,https://www.sflworldwide.com/en-ca/blog/how-to-handle-lost-or-damaged-shipments-step-by-step-process,True,"index, follow",en-CA,0,How to Handle Lost or Damaged Shipments: Step-by-Step Process,1,1514,,3,30,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/blog,200,Canada Blog with Shipping Articles and Guides,45,151,https://www.sflworldwide.com/en-ca/blog,True,"index, follow",en-CA,4,Blogs,3,84,,29,24,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/contact-us/contact-support,200,Get Shipping Help – SFL Worldwide Canada Support,48,149,https://www.sflworldwide.com/en-ca/contact-us/contact-support,True,"index, follow",en-CA,4,Contact Support,2,475,BreadcrumbList,29,65,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/contact-us/locations,200,Canada Contact Locations and Support | SFL Worldwide,52,106,https://www.sflworldwide.com/en-ca/contact-us/locations,True,"index, follow",en-CA,4,Our Locations,5,48,BreadcrumbList,29,66,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/contact-us,200,Contact SFL Worldwide Canada for Support,40,130,https://www.sflworldwide.com/en-ca/contact-us,True,"index, follow",en-CA,4,Get in Touch With Us,2,103,BreadcrumbList;Organization,29,67,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/contact-us/request-a-call-back,200,Request a Call Back - SFL Worldwide,35,134,https://www.sflworldwide.com/en-ca/contact-us/request-a-call-back,True,"index, follow",en-CA,0,REQUEST A CALL BACK,3,444,BreadcrumbList,1,76,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/privacy-policy,200,Secure Privacy Policy for SFL Worldwide Canada,46,112,https://www.sflworldwide.com/en-ca/privacy-policy,True,"index, follow",en-CA,4,Privacy Policy,7,509,BreadcrumbList,29,22,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/resources/cft-calculator,200,CFT Calculator | SFL Worldwide,30,153,https://www.sflworldwide.com/en-ca/resources/cft-calculator,True,"index, follow",en-CA,0,CFT Calculator,3,539,,2,75,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/resources,200,Canada Shipping Resources and Tools | SFL Worldwide,51,133,https://www.sflworldwide.com/en-ca/resources,True,"index, follow",en-CA,4,Guide To Shipping,3,485,BreadcrumbList,29,79,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/resources/prohibited-shipping-items,200,Restricted Items for Canada Shipping,36,124,https://www.sflworldwide.com/en-ca/resources/prohibited-shipping-items,True,"index, follow",en-CA,4,Prohibited Shipping Items,3,940,BreadcrumbList,2,75,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/resources/relocation-process,200,Step-by-Step Moving Process in Canada,37,131,https://www.sflworldwide.com/en-ca/resources/relocation-process,True,"index, follow",en-CA,4,Complete Door-to-Door Relocation Process,4,947,BreadcrumbList,2,85,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/resources/volumetric-weight,200,Learn Volumetric Weight for Shipping,36,149,https://www.sflworldwide.com/en-ca/resources/volumetric-weight,True,"index, follow",en-CA,4,Dimensional Weight Explained,4,1458,BreadcrumbList;FAQPage,2,79,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/security,200,Security Policy – SFL Worldwide Canada Shipping,47,122,https://www.sflworldwide.com/en-ca/security,True,"index, follow",en-CA,4,Security,3,99,BreadcrumbList,29,81,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/services/cheapest-domestic-relocation-services,200,Cheapest Domestic Relocation Services in Canada,47,154,https://www.sflworldwide.com/en-ca/services/cheapest-domestic-relocation-services,True,"index, follow",en-CA,4,Cheapest Domestic Relocation Services,9,737,BreadcrumbList,29,93,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/services/cheapest-domestic-shipping-across-canada,200,Cheapest Domestic Shipping Across Canada,40,146,https://www.sflworldwide.com/en-ca/services/cheapest-domestic-shipping-across-canada,True,"index, follow",en-CA,0,Affordable and Reliable Shipping Across Canada,10,1276,BreadcrumbList;FAQPage,29,98,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/services/international-shipping-from-canada,200,International Shipping from Canada,34,152,https://www.sflworldwide.com/en-ca/services/international-shipping-from-canada,True,"index, follow",en-CA,0,International Shipping from Canada,5,1620,BreadcrumbList;FAQPage,29,92,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/services,200,Canada Shipping Services and Solutions | SFL Worldwide,54,145,https://www.sflworldwide.com/en-ca/services,True,"index, follow",en-CA,4,Easy Shipping and Moving Services,6,712,BreadcrumbList,29,85,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/services/reliable-international-relocation-services,200,Trusted Global Relocation Services in Canada,44,139,https://www.sflworldwide.com/en-ca/services/reliable-international-relocation-services,True,"index, follow",en-CA,4,Reliable International Relocation Services,11,1248,BreadcrumbList,29,84,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/sitemap,200,Sitemap - SFL Worldwide,23,150,https://www.sflworldwide.com/en-ca/sitemap,True,"index, follow",en-CA,0,Sitemap,1,62,BreadcrumbList,29,22,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/terms-and-conditions,200,Terms and Conditions – SFL Worldwide Canada,43,131,https://www.sflworldwide.com/en-ca/terms-and-conditions,True,"index, follow",en-CA,4,Terms & Conditions,3,12152,BreadcrumbList,29,81,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/worldwide-destinations,200,Worldwide Destinations - SFL Canada,35,119,https://www.sflworldwide.com/en-ca/worldwide-destinations,True,"index, follow",en-CA,4,Worldwide Destinations,5,477,BreadcrumbList,29,82,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/worldwide-destinations/shipping-to-india-from-canada,200,Cheapest Shipping from Canada to India | SFL Worldwide,54,155,https://www.sflworldwide.com/en-ca/worldwide-destinations/shipping-to-india-from-canada,True,"index, follow",en-CA,0,Cheapest Shipping to India from Canada Fast & Reliable,17,2619,BreadcrumbList;FAQPage,3,122,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/worldwide-moving/moving-to-india-from-canada,200,Reliable Moving to India from Canada | SFL Worldwide,52,149,https://www.sflworldwide.com/en-ca/worldwide-moving/moving-to-india-from-canada,True,"index, follow",en-CA,0,Affordable Moving Services to India from Canada,13,2770,BreadcrumbList;FAQPage,3,99,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-ca/worldwide-moving,200,Worldwide Moving Services,25,151,https://www.sflworldwide.com/en-ca/worldwide-moving,True,"index, follow",en-CA,0,Worldwide Moving,4,507,BreadcrumbList,2,82,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/about-us/accreditations,200,Global Shipping Accreditations and Certifications,49,139,https://www.sflworldwide.com/en-in/about-us/accreditations,True,"index, follow",en-IN,4,SFL Worldwide Accreditations,3,556,BreadcrumbList,3,91,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/about-us,200,About Us - Best Shipping and Moving Services across India,57,155,https://www.sflworldwide.com/en-in/about-us,True,"index, follow",en-IN,4,About SFL Worldwide,11,788,BreadcrumbList;Organization,42,118,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/about-us/trusted-reviews,200,Trusted Reviews – SFL Worldwide India Services,46,127,https://www.sflworldwide.com/en-in/about-us/trusted-reviews,True,"index, follow",en-IN,4,What Our Customers Say About Our Services,4,467,BreadcrumbList,3,130,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/blog,200,Blog - Best Shipping and Moving Services across India,53,155,https://www.sflworldwide.com/en-in/blog,True,"index, follow",en-IN,4,Blogs,2,14,,42,22,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/contact-us/contact-support,200,Customer Support Contact – SFL Worldwide India,46,152,https://www.sflworldwide.com/en-in/contact-us/contact-support,True,"index, follow",en-IN,4,Contact Support,2,438,BreadcrumbList,42,59,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/contact-us/locations,200,Locations - Best Shipping and Moving Services across India,58,151,https://www.sflworldwide.com/en-in/contact-us/locations,True,"index, follow",en-IN,4,Our Locations,5,51,BreadcrumbList,42,60,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/contact-us,200,Contact Us - Best Shipping and Moving Services across India,59,155,https://www.sflworldwide.com/en-in/contact-us,True,"index, follow",en-IN,4,Get in Touch With Us,2,103,BreadcrumbList;Organization,42,61,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/contact-us/request-a-call-back,200,Request a Call Back - SFL Worldwide,35,134,https://www.sflworldwide.com/en-in/contact-us/request-a-call-back,True,"index, follow",en-IN,0,REQUEST A CALL BACK,4,448,BreadcrumbList,1,101,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/cookie-policy,200,Cookie Policy - Best Shipping and Moving Services across India,62,137,https://www.sflworldwide.com/en-in/cookie-policy,True,"index, follow",en-IN,0,Cookie Policy,13,466,BreadcrumbList,1,100,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/faq/can-you-mail-alcohol-how-to-ship-alcohol-sfl-worldwide,200,Can You Mail Alcohol? Shipping Rules Explained,46,145,https://www.sflworldwide.com/en-in/faq/can-you-mail-alcohol-how-to-ship-alcohol-sfl-worldwide,True,"index, follow",en-IN,0,Can You Mail Alcohol? | How to Ship Alcohol?,14,1521,BreadcrumbList;FAQPage,1,105,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/faq/faqs-about-food-courier-service-from-india-to-usa,200,Send Food to USA from India – Courier FAQs,42,131,https://www.sflworldwide.com/en-in/faq/faqs-about-food-courier-service-from-india-to-usa,True,"index, follow",en-IN,0,FAQs about food courier service from India to USA,5,1244,BreadcrumbList,2,102,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/faq/frequently-asked-questions-on-shipping-insurance,200,FAQs on Shipping Insurance in India,35,132,https://www.sflworldwide.com/en-in/faq/frequently-asked-questions-on-shipping-insurance,True,"index, follow",en-IN,0,Frequently asked questions on Shipping Insurance,5,888,BreadcrumbList,1,100,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/faq/frequently-asked-questions-to-get-shipping-discounts,200,Get the Best Shipping Discounts – India,39,124,https://www.sflworldwide.com/en-in/faq/frequently-asked-questions-to-get-shipping-discounts,True,"index, follow",en-IN,0,Frequently Asked Questions To Get Shipping Discounts,5,967,BreadcrumbList,2,100,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/faq,200,FAQ - Best Shipping andamp; Moving Services across India,56,137,https://www.sflworldwide.com/en-in/faq,True,"index, follow",en-IN,3,Frequently asked questions,4,371,BreadcrumbList,42,100,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/faq/the-cheapest-international-courier-services,200,Low-Cost International Courier Services India,45,124,https://www.sflworldwide.com/en-in/faq/the-cheapest-international-courier-services,True,"index, follow",en-IN,0,What is the cheapest international courier services ?,4,980,,1,102,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/faq/usa-courier-service,200,Reliable Courier Shipping India to USA,38,132,https://www.sflworldwide.com/en-in/faq/usa-courier-service,True,"index, follow",en-IN,0,What are various courier services in the USA ?,4,875,,1,105,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/privacy-policy,200,Privacy Policy – SFL Worldwide India Shipping,45,111,https://www.sflworldwide.com/en-in/privacy-policy,True,"index, follow",en-IN,4,Privacy Policy,7,509,BreadcrumbList,42,22,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/resources/cft-calculator,200,CFT Calculator for Accurate Shipping Measurements,49,144,https://www.sflworldwide.com/en-in/resources/cft-calculator,True,"index, follow",en-IN,3,CFT Calculator,4,486,BreadcrumbList,2,100,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/resources/guide-to-custom-duty-calculator,200,Guide to Customs Duty Calculator India – SFL,44,143,https://www.sflworldwide.com/en-in/resources/guide-to-custom-duty-calculator,True,"index, follow",en-IN,3,Guide To Customs Duty,5,814,BreadcrumbList;FAQPage,2,100,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/resources,200,Resources - Best Shipping and Moving Services across India,58,154,https://www.sflworldwide.com/en-in/resources,True,"index, follow",en-IN,4,Guide To Shipping,4,504,BreadcrumbList,42,105,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/resources/prohibited-shipping-items,200,Prohibited Shipping Items in India,34,135,https://www.sflworldwide.com/en-in/resources/prohibited-shipping-items,True,"index, follow",en-IN,4,Prohibited Shipping Items,4,944,BreadcrumbList,4,100,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/resources/relocation-process,200,Relocation Process in India – SFL Worldwide Guide,49,139,https://www.sflworldwide.com/en-in/resources/relocation-process,True,"index, follow",en-IN,4,Complete Door-to-Door Relocation Process,5,997,BreadcrumbList;VideoObject,2,110,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/resources/volumetric-weight,200,India Shipping Guide to Volumetric Weight,41,140,https://www.sflworldwide.com/en-in/resources/volumetric-weight,True,"index, follow",en-IN,4,Dimensional Weight Explained,5,1299,BreadcrumbList;FAQPage,2,110,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
https://www.sflworldwide.com/en-in/security,200,India Shipping Security Policy - SFL Worldwide,46,123,https://www.sflworldwide.com/en-in/security,True,"index, follow",en-IN,4,Security,4,99,BreadcrumbList,42,100,https://www.sflworldwide.com/assets/uploads/2023/08/home-ship.png
